38.02002723847295,47.386944100819846,40.945359580961366,49.76467091435675,40.37635446644484
36.96259528742023,51.43464214119604,39.965403168010454,53.63322116182189,40.37635446644484
47.386944100819846,56.96948719458711,49.76467091435675,58.962042630952205,50.30159043211258
46.26187642521237,61.20067329852589,48.69457064582888,63.0596734228215,50.30159043211258  
56.96948719458711,66.67475137722094,58.962042630952205,68.38510416175606,60.25155599650519
55.80402288707885,71.03184083348044,57.83674411982075,72.63967519333288,60.25155599650519
66.67475137722094,76.45601657956178,68.38510416175606,77.95205238615739,70.2157389763862
65.48294992119413,80.90440292217043,67.2236322313933,82.31963564176472,70.2157389763862
76.45601657956178,86.28744098195418,77.95205238615739,87.61576611098157,80.18883962248113
75.24589351175,90.80485896796988,76.76551628421201,92.06803143433066,80.18883962248113
86.28744098195418,96.15363992701589,87.61576611098157,97.34743176486077,90.16789894413644
85.06393037228894,100.7249840515892,86.41106555518003,101.86521689071742,90.16789894413644
96.15363992701589,106.04490780426104,97.34743176486077,107.12853247951371,100.15113578986511
94.9199663420801,110.65948857731496,96.12907994140805,111.69835456349794,100.15113578986511
106.04490780426104,115.95482944325443,107.12853247951371,116.94666507093832,110.13741416975432
104.80328129587174,120.60481919141084,105.89961175746406,121.55872001708845,110.13741416975432
115.95482944325443,125.87899932559928,116.94666507093832,126.79322722927367,120.12597554234472
114.70682425375406,130.55850187633473,115.70935800695473,131.44018568228248,120.12597554234472
